[0.0769, 17.5, 1.6, 0.4286, 0.1667, 0.6923, 0.75, 5283873.2331]
[0.3269, 62.0, 0.3662, 70.0, 0.6923, 0.3, 0.8462, 1259825.4135]
[160.0, 70.0, 0.0909, 8.5, 0.1053, 0.8462, 0.3158, 3244103.7594]
[0.1923, 62.0, 0.5439, 3.5556, 0.3929, 0.75, 0.3929, 1333694.1353]
[0.5106, 64.0, 0.9459, 62.0, 0.1053, 0.5714, 0.5714, 1325626.2406]
[0.2353, 2.3846, 0.2373, 62.0, 0.75, 0.2, 0.2, 426645.0376]
[0.0847, 62.0, 0.5849, 60.0, 0.3929, 0.2353, 0.3929, 0]
[1.06, 1.4286, 2.2143, 1.6316, 0.2, 0.75, 0.75, 3415970.3008]
[0.7551, 66.0, 6.6, 7.0, 0.1667, 0.6923, 0.2353, 822626.4662]
[0.5283, 70.0, 0.6731, 0.5741, 0.5714, 0.75, 0.75, 1893999.4737]
[0.9848, 62.0, 0.3974, 62.0, 0.1667, 0.3929, 0.1667, 122031.1278]
[0.0217, 62.0, 60.0, 0.84, 1.3333, 0.1053, 0.8462, 717132.9323]
[2.25, 70.0, 0.3714, 52.0, 0.2353, 0.8462, 0.2353, 0]
[0.1125, 54.0, 3.8571, 3.7778, 0.1667, 0.6923, 0.3929, 3042758.4962]
[0.0889, 66.0, 1.5714, 1.0833, 0.1053, 0.75, 0.1053, 1577422.5564]
[0.1714, 4.5, 0.3438, 70.0, 0.75, 0.8462, 0.3158, 4468942.3308]
[2.64, 70.0, 3.5, 70.0, 1.0, 0.75, 0.5882, 0]
[0.1714, 64.0, 70.0, 62.0, 0.2353, 0.2353, 0.3929, 36512.6316]
[0.0556, 10.0, 0.5263, 13.5, 0.1667, 0.2353, 0.8462, 1047178.2707]
[0.2424, 56.0, 1.625, 1.3333, 0.3, 0.1053, 0.3158, 3473598.2707]
[0.9677, 4.6667, 0.6585, 1.3333, 0.1667, 0.6923, 0.2353, 3620234.7368]
[0.4746, 68.0, 68.0, 62.0, 0.3158, 0.8462, 0.1053, 3994598.3459]
