[0.0635, 56.0, 0.8235, 0.8519, 0.5, 0.2222, 0.1316, 474594.6675]
[0.1395, 4.0, 0.3125, 56.0, 0.6207, 0.2222, 0.6207, 1540487.1626]
[160.0, 56.0, 2.3333, 56.0, 1.0, 0.2222, 0.75, 0]
[0.0933, 50.0, 56.0, 52.0, 0.1667, 1.3077, 0.2, 0]
[0.0588, 52.0, 0.4906, 48.0, 0.1892, 0.1892, 0.1892, 915327.4523]
[0.25, 48.0, 46.0, 1.7143, 0.125, 0.0286, 0.1316, 1470853.0612]
[0.9706, 3.4286, 0.6486, 1.7143, 0.1667, 0.5, 0.1892, 1476144.9638]
[0.3625, 52.0, 52.0, 50.0, 0.0286, 0.6207, 0.1316, 1482380.8427]
[0.2857, 56.0, 0.4237, 50.0, 0.1667, 0.2, 0.2, 677741.5405]
[0.0851, 52.0, 0.2297, 0.2179, 0.1892, 0.5, 1.3077, 736692.4292]
[0.1205, 50.0, 0.2471, 50.0, 0.0286, 0.0286, 0.0286, 587691.0467]
[0.0606, 50.0, 1.3889, 4.1667, 0.2, 0.5, 0.1892, 0]
[0.0875, 56.0, 0.1932, 50.0, 0.1667, 0.0286, 0.7368, 2566085.056]
[0.1385, 52.0, 0.4063, 0.0328, 0.7368, 1.3077, 0.2, 1382536.4714]
[0.1471, 52.0, 0.268, 52.0, 0.5, 0.5, 0.2, 1064080.0527]
[0.087, 56.0, 0.2542, 56.0, 0.0286, 0.7368, 0.2222, 947418.6965]
[0.2933, 50.0, 0.3725, 56.0, 0.5, 0.1316, 0.0286, 0]
[0.2022, 52.0, 1.8571, 52.0, 0.125, 0.125, 0.1316, 802189.5984]
[0.42, 56.0, 1.2727, 3.1111, 0.0286, 0.1892, 0.0286, 1431667.4786]
[0.2317, 56.0, 0.2165, 56.0, 0.1667, 0.5, 0.1892, 0]
[0.1591, 52.0, 0.3472, 52.0, 0.1667, 0.5, 0.1892, 583297.1692]
[0.4231, 56.0, 0.5319, 56.0, 0.1667, 0.6207, 0.6207, 495275.3127]
[0.1818, 52.0, 0.2179, 1.4706, 0.1667, 0.5, 0.2, 0]
[0.2211, 56.0, 0.4808, 0.549, 0.1316, 0.125, 0.1316, 743146.8071]
[0.5263, 56.0, 56.0, 56.0, 0.65, 0.65, 0.65, 1827357.6695]
[0.07, 2.3636, 0.2558, 0.6087, 0.1892, 0.2, 0.1892, 82282.0276]
[0.1, 2.7778, 0.3939, 1.4444, 0.5, 0.2222, 0.1892, 1058048.2554]
[184.0, 3.125, 0.9333, 56.0, 0.1667, 0.5, 0.0286, 1290398.6175]
[0.3, 48.0, 0.5581, 3.0, 0.0286, 0.0286, 0.0286, 0]
[0.4231, 46.0, 0.175, 0.7931, 0.1667, 0.5, 0.1892, 297394.9309]
[0.4333, 46.0, 0.0476, 0.8929, 0.2, 0.2, 0.6207, 749976.4977]
[0.0435, 56.0, 1.2381, 2.0, 0.1667, 0.0286, 0.1892, 1390476.366]
[80.0, 56.0, 56.0, 50.0, 0.1892, 0.125, 0.125, 1543904.0158]
[0.1389, 52.0, 0.963, 1.4444, 0.1316, 0.0286, 0.1892, 0]
[0.1026, 56.0, 0.2368, 0.7568, 0.0286, 1.1111, 0.2222, 2153542.9888]
[200.0, 52.0, 0.3611, 52.0, 0.125, 1.1111, 0.1316, 595347.1363]
[0.3182, 56.0, 56.0, 56.0, 0.125, 0.1316, 0.0286, 7137.2614]
[0.625, 52.0, 0.5652, 0.2857, 0.1892, 0.2, 1.3077, 741239.1047]
[0.1408, 2.1538, 0.2958, 0.5, 0.5, 0.2222, 0.1892, 0]
[0.1622, 52.0, 3.125, 50.0, 1.0, 0.65, 0.75, 1117263.4628]
[1.0294, 46.0, 48.0, 46.0, 0.2222, 0.65, 0.2222, 0]
[0.6154, 0.8667, 56.0, 52.0, 0.2222, 0.2222, 1.3077, 11658.0645]
[0.5172, 52.0, 0.1892, 52.0, 0.1667, 0.2222, 0.2, 358291.1126]
[0.2143, 50.0, 3.7143, 56.0, 1.3077, 0.5, 0.1316, 441108.6241]
[0.0833, 56.0, 0.6829, 50.0, 0.6207, 0.5, 0.0286, 223648.9796]
[0.0476, 52.0, 0.4727, 52.0, 0.1667, 0.5, 0.1892, 1634454.707]
[0.0476, 52.0, 0.4688, 0.1389, 0.1667, 0.7368, 0.2, 2380808.8216]
[0.0426, 46.0, 0.6154, 0.2727, 0.1667, 0.5, 0.1892, 2230978.736]
[0.0635, 56.0, 0.1304, 0.2791, 0.2, 0.5185, 0.5185, 1659001.2508]
[0.1563, 46.0, 0.5349, 0.5106, 0.7368, 0.5, 0.0286, 1004268.1369]
[74.0, 52.0, 0.23, 0.2045, 0.5, 0.1316, 0.6207, 457140.2897]
[0.5385, 1.5333, 48.0, 46.0, 0.2222, 0.2222, 0.122, 348701.185]
[0.0556, 2.5455, 0.5417, 56.0, 0.1667, 0.5, 0.1892, 0]
[0.1358, 50.0, 1.6667, 56.0, 0.1667, 0.5, 0.1892, 2038785.5168]
[0.4878, 52.0, 0.8125, 52.0, 0.1667, 0.1892, 0.1892, 1124029.1639]
[0.3699, 52.0, 52.0, 0.194, 0.5, 0.1316, 0.6207, 150164.7136]
[0.1818, 56.0, 0.7647, 0.3521, 0.0286, 0.2222, 0.2222, 0]
[0.3962, 52.0, 52.0, 52.0, 0.0286, 0.1892, 0.6207, 442547.5971]
[0.6, 1.037, 0.8065, 56.0, 0.5, 0.2222, 0.2222, 747704.74]
[0.1452, 48.0, 48.0, 46.0, 0.0625, 0.0625, 0.0625, 742570.8361]
[0.3448, 46.0, 0.8, 48.0, 0.1667, 0.2222, 0.2, 164581.9618]
[0.4194, 50.0, 0.5238, 0.5185, 0.1667, 0.5, 0.2, 295972.2186]
[0.1011, 50.0, 0.1512, 2.0, 0.5, 0.1892, 0.1892, 260145.4905]
[0.31, 1.0, 0.4706, 48.0, 0.7368, 0.2222, 0.2, 1410287.1626]
[0.1717, 46.0, 0.381, 48.0, 0.1667, 0.0286, 0.7368, 348788.6768]
[0.0385, 50.0, 0.1519, 0.4808, 0.1667, 0.1892, 0.2, 758472.3502]
[0.4583, 50.0, 0.6579, 50.0, 0.1892, 0.2, 0.1892, 913318.3673]
[0.5, 0.8621, 0.381, 0.56, 0.0286, 0.5185, 0.0286, 20950.1646]
[0.1014, 50.0, 56.0, 56.0, 0.1667, 0.5, 0.1892, 362363.4628]
[0.3725, 56.0, 0.2062, 0.25, 0.1667, 0.5, 0.1892, 255055.1679]
[0.05, 56.0, 0.2063, 1.3333, 0.1667, 0.2222, 0.122, 266566.1619]
[0.0465, 50.0, 0.3281, 0.5758, 0.1667, 0.5, 0.1892, 0]
[0.2712, 56.0, 0.2143, 0.4808, 1.3077, 0.2, 0.1892, 1533376.1027]
[0.9429, 46.0, 1.5, 46.0, 0.1316, 0.1316, 0.1316, 180521.5932]
[0.4023, 56.0, 50.0, 56.0, 0.5, 0.125, 0.0286, 449873.7986]
[0.1944, 56.0, 0.1519, 0.5814, 0.1667, 0.5, 0.1892, 794127.8473]
[0.0571, 56.0, 1.3333, 56.0, 0.125, 0.6207, 0.125, 1210688.3476]
